estimate_id,paper_key,authors,year,study_label,effect_size_sd,se,ci_lower,ci_upper,n_treatment,n_control,n_total,learning_domain,outcome,outcome_timing,treatment,control,comparison_type,estimand,estimation_method,outcome_with_ai,is_subgroup,subgroup,coding_notes,design_class,included_in_curated_subset,notes,country,population_category,lab_vs_field,study_design,ai_tool,ai_design,incentives,venue,study_sample_n,study_sample_unit,study_sample_review_status,study_recruited_n,study_randomized_n,estimate_analyzed_n,estimate_sample_unit,estimate_sample_review_status,source_document,source_url,source_version,source_locator,extraction_date,review_date,provenance_review_status,provenance_review_basis,derivation_notes,study_sample_review_basis,study_sample_notes,study_sample_missing_reasons,estimate_sample_review_basis,estimate_sample_notes,estimate_sample_missing_reasons,provenance_missing_reasons,release_id,release_date,view_url,selection
kreijkes_etal_2026__sg2,kreijkes_etal_2026,"Pia Kreijkes, Viktor Kewenig, Martina Kuvalja, Mina Lee, Jake M. Hofman, Sylvia Vitello, Abigail Sellen, Sean Rintel, Daniel G. Goldstein, David Rothschild, Lev Tankelevitch, Tim Oates",2026,"Kreijkes et al. (2026), Literal retention (LLM vs LLM+Notes)",-0.13,0.064,-0.25544,-0.00456,,,160,Language,Literal retention (cued recall + MC),delayed,LLM chatbot only,LLM + note-taking,ai_design,ATE,mixed-effects regression (linear),false,true,LLM only vs LLM+Notes,,field_rct,false,,England,High school,Field,RCT,GPT-3.5 Turbo (Azure-hosted),Unrestricted,None,"Computers & Education (2026), 243, 105514",344,unknown,unreviewed,,,,unknown,unreviewed,Kreijkes et al (2026) - LLM Use and Note-Taking Reading Comprehension.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
kreijkes_etal_2026__sg3,kreijkes_etal_2026,"Pia Kreijkes, Viktor Kewenig, Martina Kuvalja, Mina Lee, Jake M. Hofman, Sylvia Vitello, Abigail Sellen, Sean Rintel, Daniel G. Goldstein, David Rothschild, Lev Tankelevitch, Tim Oates",2026,"Kreijkes et al. (2026), Comprehension (LLM vs LLM+Notes)",-0.14,0.072,-0.28112,0.00112,,,160,Language,Comprehension (bridging/knowledge-based inferences),delayed,LLM chatbot only,LLM + note-taking,ai_design,ATE,mixed-effects regression (linear),false,true,LLM only vs LLM+Notes,,field_rct,false,,England,High school,Field,RCT,GPT-3.5 Turbo (Azure-hosted),Unrestricted,None,"Computers & Education (2026), 243, 105514",344,unknown,unreviewed,,,,unknown,unreviewed,Kreijkes et al (2026) - LLM Use and Note-Taking Reading Comprehension.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
lira_etal_2025__sg1,lira_etal_2025,"Benjamin Lira, Todd Rogers, Daniel G. Goldstein, Lyle Ungar, Angela L. Duckworth",2026,"Lira et al. (2026), Study 2 immediate, AI vs no-practice",0.47,0.054,0.36416,0.57584,,,2238,Writing,"Writing quality (test phase, GPT-4o, no AI)",immediate,Practice with AI writing tool,No practice,ai_vs_bau,ATE,ANCOVA,false,true,Active control: no-practice,,online_rct,false,,USA,Adults general,Online,RCT,Custom AI writing tool (GPT-based),Unrestricted,Prolific pay; performance-incentivized writing tests,"Working paper (arXiv v4, Feb 2026)",9875,unknown,unreviewed,,,,unknown,unreviewed,Lira et al (2026) - Coach Not Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
lira_etal_2025__sg2,lira_etal_2025,"Benjamin Lira, Todd Rogers, Daniel G. Goldstein, Lyle Ungar, Angela L. Duckworth",2026,"Lira et al. (2026), Study 3, AI vs Google Search",0.46,0.05,0.362,0.558,,,2997,Writing,"Writing quality (test phase, GPT-4o, no AI)",immediate,Practice with AI writing tool,Practice with Google Search,ai_vs_active,ATE,ANCOVA,false,true,AI vs Google Search,,online_rct,false,,USA,Adults general,Online,RCT,Custom AI writing tool (GPT-based),Unrestricted,Prolific pay; performance-incentivized writing tests,"Working paper (arXiv v4, Feb 2026)",9875,unknown,unreviewed,,,,unknown,unreviewed,Lira et al (2026) - Coach Not Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
lira_etal_2025__sg4,lira_etal_2025,"Benjamin Lira, Todd Rogers, Daniel G. Goldstein, Lyle Ungar, Angela L. Duckworth",2026,"Lira et al. (2026), Study 4 follow-up, AI vs no-AI practice",0.29,0.106,0.08224,0.49776,,,608,Writing,"Writing quality (1-day follow-up, no AI)",delayed,Practice with AI writing tool,Practice without AI,ai_vs_bau,ATE,ANCOVA,false,true,1-day follow-up,,online_rct,false,,USA,Adults general,Online,RCT,Custom AI writing tool (GPT-based),Unrestricted,Prolific pay; performance-incentivized writing tests,"Working paper (arXiv v4, Feb 2026)",9875,unknown,unreviewed,,,,unknown,unreviewed,Lira et al (2026) - Coach Not Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
lira_etal_2025__sg5,lira_etal_2025,"Benjamin Lira, Todd Rogers, Daniel G. Goldstein, Lyle Ungar, Angela L. Duckworth",2026,"Lira et al. (2026), Study 4 follow-up, AI example only vs no AI",0.32,0.106,0.11224,0.52776,,,608,Writing,"Writing quality (1-day follow-up, no AI)",delayed,See AI-generated example (no practice),Practice without AI,ai_vs_bau,ATE,ANCOVA,false,true,Example-only,,online_rct,false,,USA,Adults general,Online,RCT,Custom AI writing tool (GPT-based),Unrestricted,Prolific pay; performance-incentivized writing tests,"Working paper (arXiv v4, Feb 2026)",9875,unknown,unreviewed,,,,unknown,unreviewed,Lira et al (2026) - Coach Not Crutch.pdf,,,,,,unreviewed,,,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
liu_etal_2026__sg1,liu_etal_2026,Liu et al.,2026,"Liu et al. (2026), Direct-answer AI users (Exp 2)",-0.36,0.095,-0.54,-0.17,,,466,Math,"Test solve rate, 3 fraction problems (Exp 2 heterogeneity)",immediate,AI users obtaining direct solutions,No-AI control,ai_vs_bau,"Descriptive contrast (non-causal, self-selected AI-usage groups)",Two-sample t-test (Cohen's d),false,true,AI use: Direct answers,,online_rct,false,"Descriptive, non-randomized split by AI use. Reported 95% CI [-0.54, -0.17] retained (Results, Experiment 2, Fig. 3 discussion, p.7), rather than reconstructing it from the rounded SE.",USA,Adults general,Online,RCT,GPT-5,Unrestricted,None (flat Prolific pay),Working paper,1060,unknown,unreviewed,,,466,participants,reviewed,Liu et al (2026) - AI Assistance Reduces Persistence.pdf,,linked PDF SHA-256 123655dba8fb03c3a2dde9c520fc928f0310f10fd7721680f8eb914ce3f62815,"Experiment 2, Figure 3 discussion, p. 7.",,2026-09-23,reviewed,primary_source,"Retain reported d=-0.36 and approximate SE=0.095. Use the paper's reported CI [-0.54, -0.17], rather than reconstructing endpoints from rounded d and SE. This is a descriptive, non-randomized usage subgroup comparison.",,,{},primary_source,"466 participants: 189 direct-answer AI users versus 277 controls. AI-use style was self-selected, not randomized.",{},"{""extraction_date"":""Original extraction date was not recorded. This corrective source review was completed on 2026-09-23."",""source_url"":""The versioned local PDF is linked from the study record; a separate source landing URL was not verified.""}",2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
liu_etal_2026__sg2,liu_etal_2026,Liu et al.,2026,"Liu et al. (2026), Direct answers vs hint-seekers (Exp 2)",-0.29,0.133,-0.55068,-0.02932,,,271,Math,"Test solve rate, 3 fraction problems (Exp 2 heterogeneity)",immediate,AI users obtaining direct solutions,AI users requesting only hints,ai_design,"Descriptive contrast (non-causal, self-selected AI-usage groups)",Two-sample t-test (Cohen's d),false,true,AI use: Direct vs hints,,online_rct,false,Descriptive within-AI-arm contrast (t(269)); the paper flags these splits as non-causal. Hint-users vs control is ~null (0.76 vs 0.77).,USA,Adults general,Online,RCT,GPT-5,Unrestricted,None (flat Prolific pay),Working paper,1060,unknown,unreviewed,,,,unknown,unreviewed,Liu et al (2026) - AI Assistance Reduces Persistence.pdf,,,,,,unreviewed,,Descriptive within-AI-arm contrast (t(269)); the paper flags these splits as non-causal. Hint-users vs control is ~null (0.76 vs 0.77).,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
liu_etal_2026__sg3,liu_etal_2026,Liu et al.,2026,"Liu et al. (2026), Direct answers vs non-users (Exp 2)",-0.66,0.184,-1.02064,-0.29936,,,226,Math,"Test solve rate, 3 fraction problems (Exp 2 heterogeneity)",immediate,AI users obtaining direct solutions,AI-arm participants who did not use AI,ai_design,"Descriptive contrast (non-causal, self-selected AI-usage groups)",Two-sample t-test (Cohen's d),false,true,AI use: Direct vs non-users,,online_rct,false,Descriptive within-AI-arm contrast (t(224)); non-causal. Non-users outperformed the no-AI control (0.89 vs 0.77).,USA,Adults general,Online,RCT,GPT-5,Unrestricted,None (flat Prolific pay),Working paper,1060,unknown,unreviewed,,,,unknown,unreviewed,Liu et al (2026) - AI Assistance Reduces Persistence.pdf,,,,,,unreviewed,,Descriptive within-AI-arm contrast (t(224)); non-causal. Non-users outperformed the no-AI control (0.89 vs 0.77).,,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
liu_etal_2026__sg4,liu_etal_2026,Liu et al.,2026,"Liu et al. (2026), Exp 1 skip rate",-0.25,0.117,-0.48,-0.02,,,307,Math,"Skip rate, 3 fraction test problems (Exp 1)",immediate,GPT-5 sidebar access,No AI access,ai_vs_bau,ATE (complete-case),t-test (mean comparison),false,true,Outcome: Skip rate,,online_rct,false,"Benefit-oriented sign: higher skipping is worse. The paper reports AI-minus-control d=+0.25 for skip rate, 95% CI [+0.02, +0.48]. The atlas reverses the effect and CI endpoints so positive consistently favors AI.",USA,Adults general,Online,RCT,GPT-5,Unrestricted,None (flat Prolific pay),Working paper,1060,unknown,unreviewed,,,307,participants,reviewed,Liu et al (2026) - AI Assistance Reduces Persistence.pdf,,linked PDF SHA-256 123655dba8fb03c3a2dde9c520fc928f0310f10fd7721680f8eb914ce3f62815,"Experiment 1, Results, p. 4.",,2026-09-23,reviewed,primary_source,"Source increased skip rate d=+0.25, CI [+0.02,+0.48]. Reverse effect and interval signs so positive always means a favorable outcome: -0.25, CI [-0.48,-0.02]. The approximate SE is unchanged. Negative means more skipping with AI.",,,{},primary_source,"307 analyzed participants: 185 AI and 122 control, after exclusions.",{},"{""extraction_date"":""Original extraction date was not recorded. This corrective source review was completed on 2026-09-23."",""source_url"":""The versioned local PDF is linked from the study record; a separate source landing URL was not verified.""}",2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
liu_etal_2026__sg5,liu_etal_2026,Liu et al.,2026,"Liu et al. (2026), Exp 3 skip rate",-0.42,0.156,-0.72,-0.11,,,168,Language,"Skip rate, 3 SAT reading test problems (Exp 3)",immediate,GPT-5 sidebar access,No-AI control with test-tips,ai_vs_active,ITT,t-test (mean comparison),false,true,Outcome: Skip rate,,online_rct,false,"Benefit-oriented sign: higher skipping is worse. The paper reports AI-minus-control d=+0.42 for skip rate, 95% CI [+0.11, +0.72]. The atlas reverses the effect and CI endpoints so positive consistently favors AI.",USA,Adults general,Online,RCT,GPT-5,Unrestricted,None (flat Prolific pay),Working paper,1060,unknown,unreviewed,,,168,participants,reviewed,Liu et al (2026) - AI Assistance Reduces Persistence.pdf,,linked PDF SHA-256 123655dba8fb03c3a2dde9c520fc928f0310f10fd7721680f8eb914ce3f62815,"Experiment 3, Section 4.2, p. 8.",,2026-09-23,reviewed,primary_source,"Source increased skip rate d=+0.42, CI [+0.11,+0.72]. Reverse effect and interval signs so positive always means a favorable outcome: -0.42, CI [-0.72,-0.11]. The approximate SE is unchanged. Negative means more skipping with AI.",,,{},primary_source,"168 analyzed participants: 85 AI and 83 control, after exclusions.",{},"{""extraction_date"":""Original extraction date was not recorded. This corrective source review was completed on 2026-09-23."",""source_url"":""The versioned local PDF is linked from the study record; a separate source landing URL was not verified.""}",2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
chung_etal_2025__sg1,chung_etal_2025,"Angel Tsai-Hsuan Chung, Botong Zhang, Ling-Chieh Kung, Hamsa Bastani, Osbert Bastani",2026,"Chung et al. (2026), Python beginners",0.215,0.0852040816,0.048,0.382,,,411,Coding,Standardized Python exam (beginners only),immediate,RL adaptive sequencing + GenAI tutor,Fixed sequence + GenAI tutor,ai_design,ITT,OLS (subgroup regression),false,true,Prior Python skill: Beginner,,field_rct,false,"Self-identified first-time learners/beginners (53% of sample, N=411). 0.215 SD, p=0.012 reported in sec 4.2; the paper prints no numeric SE/CI for this subgroup (Fig. 3 shows CIs visually), so the CI here is reconstructed by p-value inversion. [2026-07 W. Erda verification]",Taiwan,High school,Field,RCT (individual-level),"GenAI chatbot tutor (LLM-based, with guardrails); GPT-4o for problem generation",Adaptive problem sequencing,Certification valid for college applications,"SSRN preprint (March 2026, id 6423358)",770,unknown,unreviewed,,,,unknown,unreviewed,Chung et al (2025) - Personalized AI Tutors via LLM-Guided RL.pdf,,,,,,unreviewed,,"Self-identified first-time learners/beginners (53% of sample, N=411). 0.215 SD, p=0.012 reported in sec 4.2; the paper prints no numeric SE/CI for this subgroup (Fig. 3 shows CIs visually), so the CI here is reconstructed by p-value inversion. [2026-07 W. Erda verification]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
chung_etal_2025__sg2,chung_etal_2025,"Angel Tsai-Hsuan Chung, Botong Zhang, Ling-Chieh Kung, Hamsa Bastani, Osbert Bastani",2026,"Chung et al. (2026), Python experienced",0.008,0.1112244898,-0.21,0.226,,,299,Coding,Standardized Python exam (experienced),immediate,RL adaptive sequencing + GenAI tutor,Fixed sequence + GenAI tutor,ai_design,ITT,OLS (subgroup regression),false,true,Prior Python skill: Experienced,,field_rct,false,"Self-identified intermediate/proficient coders (39% of sample, N=299). 0.008 SD, p=0.941 reported in sec 4.2; the paper prints no numeric SE/CI for this subgroup (Fig. 3 shows CIs visually), so the CI here is reconstructed by p-value inversion. [2026-07 W. Erda verification]",Taiwan,High school,Field,RCT (individual-level),"GenAI chatbot tutor (LLM-based, with guardrails); GPT-4o for problem generation",Adaptive problem sequencing,Certification valid for college applications,"SSRN preprint (March 2026, id 6423358)",770,unknown,unreviewed,,,,unknown,unreviewed,Chung et al (2025) - Personalized AI Tutors via LLM-Guided RL.pdf,,,,,,unreviewed,,"Self-identified intermediate/proficient coders (39% of sample, N=299). 0.008 SD, p=0.941 reported in sec 4.2; the paper prints no numeric SE/CI for this subgroup (Fig. 3 shows CIs visually), so the CI here is reconstructed by p-value inversion. [2026-07 W. Erda verification]",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
chung_etal_2025__sg3,chung_etal_2025,"Angel Tsai-Hsuan Chung, Botong Zhang, Ling-Chieh Kung, Hamsa Bastani, Osbert Bastani",2026,"Chung et al. (2026), Lower-tier schools",0.173,0.0862244898,0.004,0.342,,,716,Coding,Standardized Python exam (lower-tier schools),immediate,RL adaptive sequencing + GenAI tutor,Fixed sequence + GenAI tutor,ai_design,ITT,OLS (subgroup regression),false,true,School tier: Lower,,field_rct,false,"N=716 is the combined school-tier interaction sample (Table 15); per-tier N is not reported. 0.173 SD, p=0.045.",Taiwan,High school,Field,RCT (individual-level),"GenAI chatbot tutor (LLM-based, with guardrails); GPT-4o for problem generation",Adaptive problem sequencing,Certification valid for college applications,"SSRN preprint (March 2026, id 6423358)",770,unknown,unreviewed,,,,unknown,unreviewed,Chung et al (2025) - Personalized AI Tutors via LLM-Guided RL.pdf,,,,,,unreviewed,,"N=716 is the combined school-tier interaction sample (Table 15); per-tier N is not reported. 0.173 SD, p=0.045.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
chung_etal_2025__sg4,chung_etal_2025,"Angel Tsai-Hsuan Chung, Botong Zhang, Ling-Chieh Kung, Hamsa Bastani, Osbert Bastani",2026,"Chung et al. (2026), Higher-tier schools",0.039,0.1244897959,-0.205,0.283,,,716,Coding,Standardized Python exam (higher-tier schools),immediate,RL adaptive sequencing + GenAI tutor,Fixed sequence + GenAI tutor,ai_design,ITT,OLS (subgroup regression),false,true,School tier: Higher,,field_rct,false,"N=716 is the combined school-tier interaction sample (Table 15); per-tier N is not reported. 0.039 SD, p=0.752.",Taiwan,High school,Field,RCT (individual-level),"GenAI chatbot tutor (LLM-based, with guardrails); GPT-4o for problem generation",Adaptive problem sequencing,Certification valid for college applications,"SSRN preprint (March 2026, id 6423358)",770,unknown,unreviewed,,,,unknown,unreviewed,Chung et al (2025) - Personalized AI Tutors via LLM-Guided RL.pdf,,,,,,unreviewed,,"N=716 is the combined school-tier interaction sample (Table 15); per-tier N is not reported. 0.039 SD, p=0.752.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
wiles_etal_2024__sg1,wiles_etal_2024,"Emma Wiles, Lisa Krayer, Mohamed Abbadi, Urvi Awasthi, Ryan Kennedy, Pamela Mishkin, Daniel Sack, Francois Candelon",2026,"Wiles et al. (2026), Statistics task with AI",,,,,,,330,Coding,Statistics task score (with AI access),immediate,ChatGPT access + training,Google/Stack Overflow training,ai_vs_active,ITT,"OLS (treatment-dummy regression, robust SE)",true,true,Task: Statistics,,field_rct,false,"Raw ATE +0.201 on the benchmark-normalized statistics score (SE 0.026, 95% CI [0.15, 0.25], Table B3); not SD units.",Global,Professional,Field,RCT,ChatGPT (GPT-4),Unrestricted,None,Nature Human Behaviour (forthcoming),573,unknown,unreviewed,,,,unknown,unreviewed,Wiles et al (2024) - GenAI as Exoskeleton.pdf,,,,,,unreviewed,,"Raw ATE +0.201 on the benchmark-normalized statistics score (SE 0.026, 95% CI [0.15, 0.25], Table B3); not SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
wiles_etal_2024__sg2,wiles_etal_2024,"Emma Wiles, Lisa Krayer, Mohamed Abbadi, Urvi Awasthi, Ryan Kennedy, Pamela Mishkin, Daniel Sack, Francois Candelon",2026,"Wiles et al. (2026), Prediction task with AI",,,,,,,298,Coding,Prediction task score (with AI access),immediate,ChatGPT access + training,Google/Stack Overflow training,ai_vs_active,ITT,"OLS (treatment-dummy regression, robust SE)",true,true,Task: Prediction,,field_rct,false,"Raw ATE +0.172 on the benchmark-normalized prediction score (SE 0.042, 95% CI [0.09, 0.25], Table B3); not SD units.",Global,Professional,Field,RCT,ChatGPT (GPT-4),Unrestricted,None,Nature Human Behaviour (forthcoming),573,unknown,unreviewed,,,,unknown,unreviewed,Wiles et al (2024) - GenAI as Exoskeleton.pdf,,,,,,unreviewed,,"Raw ATE +0.172 on the benchmark-normalized prediction score (SE 0.042, 95% CI [0.09, 0.25], Table B3); not SD units.",,,{},,,{},{},2026-09-24.1,2026-09-24,,"{""scope"":""full"",""dataset"":""learning""}"
